dataset_source,dataset_version,mode,category,original_relative_path,current_relative_path,original_filename,raw_label,normalized_label_ar,label_key,variant_index,extension,sha256,size_bytes,duration_seconds,fps,frame_count,width,height,readable,validation_errors,split
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَشْوَةٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رَشْوَةٌ (إِشَارَة 1).mp4,رَشْوَةٌ (إِشَارَة 1).mp4,رَشْوَةٌ (إِشَارَة 1),رَشْوَةٌ,رشوة,1,.mp4,784999c5df79bcd967fda2418a84c100bbfd270f8ad16746a6133e28d90b88c2,131462,4.68,25.0,117,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَصَّاصٌ.mp4,raw/mosl_videos_dataset_Diverse/رَصَّاصٌ.mp4,رَصَّاصٌ.mp4,رَصَّاصٌ,رَصَّاصٌ,رصاص,1,.mp4,a68e09f44cba112bb31a2736ffe42e8503b7ae1bc39ea7fedd90308269b48d8a,95606,3.92,25.0,98,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَضَّاعَةٌ.mp4,raw/mosl_videos_dataset_Diverse/رَضَّاعَةٌ.mp4,رَضَّاعَةٌ.mp4,رَضَّاعَةٌ,رَضَّاعَةٌ,رضاعة,1,.mp4,e2a8ae937b3e1cf3c34ed07cc15ce5c06bf15f0905d116bc99aae9d677ef83b1,62915,3.32,25.0,83,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَضِيعٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رَضِيعٌ (إِشَارَة 1).mp4,رَضِيعٌ (إِشَارَة 1).mp4,رَضِيعٌ (إِشَارَة 1),رَضِيعٌ,رضيع,1,.mp4,e2fa5acdc73868263e4259ca4901c149cd71c2c24e7d82ad5b6bde42688ceede,160793,4.8,25.0,120,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَعْدٌ.mp4,raw/mosl_videos_dataset_Diverse/رَعْدٌ.mp4,رَعْدٌ.mp4,رَعْدٌ,رَعْدٌ,رعد,1,.mp4,25433d39ef4d36e7559293051a99f7f220bae3d88dca441c9bf8f2c73dad4495,214908,5.48,25.0,137,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَفَضَ.mp4,raw/mosl_videos_dataset_Diverse/رَفَضَ.mp4,رَفَضَ.mp4,رَفَضَ,رَفَضَ,رفض,1,.mp4,3792369c34154b09124dc932c900ab684fc1973b126a94169fa78671c0144829,79613,3.32,25.0,83,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَقَائِقُ بَطَاطِسٍ مَقْلِيَّةٍ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رَقَائِقُ بَطَاطِسٍ مَقْلِيَّةٍ (إِشَارَة 1).mp4,رَقَائِقُ بَطَاطِسٍ مَقْلِيَّةٍ (إِشَارَة 1).mp4,رَقَائِقُ بَطَاطِسٍ مَقْلِيَّةٍ (إِشَارَة 1),رَقَائِقُ بَطَاطِسٍ مَقْلِيَّةٍ,رقايق_بطاطس_مقلية,1,.mp4,a583549dc41caad1f5379053c15de971b16940051295f3d40e27e4cc7896f7b2,92070,3.48,25.0,87,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَقَائِقُ حُبُوبِ الْإِفْطَارِ.mp4,raw/mosl_videos_dataset_Diverse/رَقَائِقُ حُبُوبِ الْإِفْطَارِ.mp4,رَقَائِقُ حُبُوبِ الْإِفْطَارِ.mp4,رَقَائِقُ حُبُوبِ الْإِفْطَارِ,رَقَائِقُ حُبُوبِ الْإِفْطَارِ,رقايق_حبوب_الافطار,1,.mp4,4c7e44f99f777e8c671c864afe9509bb612479979e02f050d9d30e287d8a4b7a,124389,4.76,25.0,119,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَقَصَ.mp4,raw/mosl_videos_dataset_Diverse/رَقَصَ.mp4,رَقَصَ.mp4,رَقَصَ,رَقَصَ,رقص,1,.mp4,13a10ea77f9260d8b935f207b19801e91b8701801db9d6c7966cba41df415a70,115892,3.8,25.0,95,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَكَلَ.mp4,raw/mosl_videos_dataset_Diverse/رَكَلَ.mp4,رَكَلَ.mp4,رَكَلَ,رَكَلَ,ركل,1,.mp4,194a85f4a55154134f93ccafb99cb3976547a579fd4e879b9ec5afa2f4e3a58a,142009,4.56,25.0,114,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَكَّزَ.mp4,raw/mosl_videos_dataset_Diverse/رَكَّزَ.mp4,رَكَّزَ.mp4,رَكَّزَ,رَكَّزَ,ركز,1,.mp4,f72841c4e4df6bd9d1246847ec8ab48024b439996c2be1bf960ed81a9a2eef68,116395,4.16,25.0,104,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَكِبَ.mp4,raw/mosl_videos_dataset_Diverse/رَكِبَ.mp4,رَكِبَ.mp4,رَكِبَ,رَكِبَ,ركب,1,.mp4,249ea57f824ddff395b0100ed956d04e83bdd355e017bede27a4144aaaef6a1d,88353,2.92,25.0,73,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَمَادِيٌّ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رَمَادِيٌّ (إِشَارَة 1).mp4,رَمَادِيٌّ (إِشَارَة 1).mp4,رَمَادِيٌّ (إِشَارَة 1),رَمَادِيٌّ,رمادي,1,.mp4,91d27e41671c1c8eb2b4b9f19831f10411705e4c2a0257e5bce9581c1cbf5cc6,73833,2.92,25.0,73,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَمَضَانُ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رَمَضَانُ (إِشَارَة 1).mp4,رَمَضَانُ (إِشَارَة 1).mp4,رَمَضَانُ (إِشَارَة 1),رَمَضَانُ,رمضان,1,.mp4,e40b493a8608b5149f18c873bacd1bcc99cbf738ce6605232ce35932f700e024,75163,3.2,25.0,80,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَمَضَانُ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/رَمَضَانُ (إِشَارَة 2).mp4,رَمَضَانُ (إِشَارَة 2).mp4,رَمَضَانُ (إِشَارَة 2),رَمَضَانُ,رمضان,2,.mp4,2b03048e2b2a0da2667aef9c616e36793f0d9a09a3c37b1c338f88e10021f977,70555,3.48,25.0,87,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَمْزٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رَمْزٌ (إِشَارَة 1).mp4,رَمْزٌ (إِشَارَة 1).mp4,رَمْزٌ (إِشَارَة 1),رَمْزٌ,رمز,1,.mp4,6e2882365b85358abee5f50e023bbf3a10d53eb09f010192412698c3ef602947,92752,2.96,25.0,74,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَمْلٌ.mp4,raw/mosl_videos_dataset_Diverse/رَمْلٌ.mp4,رَمْلٌ.mp4,رَمْلٌ,رَمْلٌ,رمل,1,.mp4,3449ba26949a2980c30c47ded49148383dbc4760d19ffd1d3cd600f8a2d5915a,166146,7.566667,30.0,227,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَمْيُ الرُّمْحِ.mp4,raw/mosl_videos_dataset_Diverse/رَمْيُ الرُّمْحِ.mp4,رَمْيُ الرُّمْحِ.mp4,رَمْيُ الرُّمْحِ,رَمْيُ الرُّمْحِ,رمي_الرمح,1,.mp4,d9602a4bad1736495d0ee026bc3775c46d5629773ec367134886b1cb27cabde5,97341,3.84,25.0,96,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رَوْضَةُ أَطْفَالٍ.mp4,raw/mosl_videos_dataset_Diverse/رَوْضَةُ أَطْفَالٍ.mp4,رَوْضَةُ أَطْفَالٍ.mp4,رَوْضَةُ أَطْفَالٍ,رَوْضَةُ أَطْفَالٍ,روضة_اطفال,1,.mp4,6aadec40aef7e28bb5accec68432c5774afbbf45949c50bbe2d9eaf61b09f6a7,142303,4.84,25.0,121,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رُبَّمَا.mp4,raw/mosl_videos_dataset_Diverse/رُبَّمَا.mp4,رُبَّمَا.mp4,رُبَّمَا,رُبَّمَا,ربما,1,.mp4,a67a14fa93f45ffb0d577875bfa80a455333452dd9ef509a180908782b5b2be1,158332,7.12,25.0,178,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رُخْصَةُ السِّيَاقَةِ.mp4,raw/mosl_videos_dataset_Diverse/رُخْصَةُ السِّيَاقَةِ.mp4,رُخْصَةُ السِّيَاقَةِ.mp4,رُخْصَةُ السِّيَاقَةِ,رُخْصَةُ السِّيَاقَةِ,رخصة_السياقة,1,.mp4,77f96db493a99070b36899c5fb3a40194e71fbf3a6f44dd092dceaecc82c9103,104133,3.88,25.0,97,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رُكْبَةٌ.mp4,raw/mosl_videos_dataset_Diverse/رُكْبَةٌ.mp4,رُكْبَةٌ.mp4,رُكْبَةٌ,رُكْبَةٌ,ركبة,1,.mp4,cd7e9aab4229c04e8b6313f6f1530d19e3a477c15a2e4db32eac02e6392241b0,137418,5.32,25.0,133,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رُكْنٌ.mp4,raw/mosl_videos_dataset_Diverse/رُكْنٌ.mp4,رُكْنٌ.mp4,رُكْنٌ,رُكْنٌ,ركن,1,.mp4,5f7e21a12d87bddaccade0f428200d1600102dcae85f12d5704cd9cb4ccd1f63,77096,2.88,25.0,72,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رُمَّان (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رُمَّان (إِشَارَة 1).mp4,رُمَّان (إِشَارَة 1).mp4,رُمَّان (إِشَارَة 1),رُمَّان,رمان,1,.mp4,bb2524af4e36e2d49fdf14da3455d53d541563e05ca5de4f31947830a479b3f4,122464,4.4,25.0,110,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رُوحٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رُوحٌ (إِشَارَة 1).mp4,رُوحٌ (إِشَارَة 1).mp4,رُوحٌ (إِشَارَة 1),رُوحٌ,روح,1,.mp4,e67191dbf83c843597d25927b9db7231d95a5afefcaaa9e09fbf65f5b3aebbd0,85299,5.44,25.0,136,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رِئَةٌ.mp4,raw/mosl_videos_dataset_Diverse/رِئَةٌ.mp4,رِئَةٌ.mp4,رِئَةٌ,رِئَةٌ,رية,1,.mp4,8da4f2b26f7eb61ca9afbc6e83e6ad48a8591604309122bbbbe099d2f680acea,144523,6.48,25.0,162,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رِجْلٌ.mp4,raw/mosl_videos_dataset_Diverse/رِجْلٌ.mp4,رِجْلٌ.mp4,رِجْلٌ,رِجْلٌ,رجل,1,.mp4,dc996bfb8de08f250f8e13b3fb2b833c26fb6b6cde3d9f6c850dce8811523f0d,114587,4.64,25.0,116,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رِزْقٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/رِزْقٌ (إِشَارَة 1).mp4,رِزْقٌ (إِشَارَة 1).mp4,رِزْقٌ (إِشَارَة 1),رِزْقٌ,رزق,1,.mp4,16a85995bfbc9aed84b5a95547a6d4426a377f320c5b43696d65cc008ddc50a4,129733,5.52,25.0,138,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رِيحٌ.mp4,raw/mosl_videos_dataset_Diverse/رِيحٌ.mp4,رِيحٌ.mp4,رِيحٌ,رِيحٌ,ريح,1,.mp4,7b0eb6608593f4f7a3e64aeb6b76c8b7f1a53bc496e434f241d81d6dcaf83254,156097,7.12,25.0,178,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رِيَاضَةٌ.mp4,raw/mosl_videos_dataset_Diverse/رِيَاضَةٌ.mp4,رِيَاضَةٌ.mp4,رِيَاضَةٌ,رِيَاضَةٌ,رياضة,1,.mp4,387178b2a25af3e9c7972dae754beae146946ea2339d685e41954aaa5fc38f45,54332,2.6,25.0,65,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/رِيَاضِيَّاتٌ.mp4,raw/mosl_videos_dataset_Diverse/رِيَاضِيَّاتٌ.mp4,رِيَاضِيَّاتٌ.mp4,رِيَاضِيَّاتٌ,رِيَاضِيَّاتٌ,رياضيات,1,.mp4,e347e5a1ddc0200a2be9f5aa40b9d1607fc5c44e6f5597fc26b1c286827c8057,80908,3.16,25.0,79,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَائِد.mp4,raw/mosl_videos_dataset_Diverse/زَائِد.mp4,زَائِد.mp4,زَائِد,زَائِد,زايد,1,.mp4,61473cd00867bf0ecb44907bdd2f5ae6f2c2c6e7b9459340dfe6518708cad7f5,73046,3.4,25.0,85,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَارَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَارَ (إِشَارَة 1).mp4,زَارَ (إِشَارَة 1).mp4,زَارَ (إِشَارَة 1),زَارَ,زار,1,.mp4,d7f175cfe651cf63b8cbef98fc3f4544f842d949798ab037115e6568a18db177,66891,3.24,25.0,81,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَارَ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/زَارَ (إِشَارَة 2).mp4,زَارَ (إِشَارَة 2).mp4,زَارَ (إِشَارَة 2),زَارَ,زار,2,.mp4,267f97168c5cad68981c0f0aa827cf56f0ec51cb9710d3ae6b537978d0836087,60034,3.32,25.0,83,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَبَادِي.mp4,raw/mosl_videos_dataset_Diverse/زَبَادِي.mp4,زَبَادِي.mp4,زَبَادِي,زَبَادِي,زبادي,1,.mp4,ceb395c48666412ce704e3b06c5d4d39e7a7e8c969ebecc8b36ffdec41857362,126096,4.76,25.0,119,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَبِيب (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَبِيب (إِشَارَة 1).mp4,زَبِيب (إِشَارَة 1).mp4,زَبِيب (إِشَارَة 1),زَبِيب,زبيب,1,.mp4,416d1582d35d47f1775356462f41aaaaf92a478c12ae06c3d6484f4b03403c64,74750,2.92,25.0,73,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَرَافَةٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَرَافَةٌ (إِشَارَة 1).mp4,زَرَافَةٌ (إِشَارَة 1).mp4,زَرَافَةٌ (إِشَارَة 1),زَرَافَةٌ,زرافة,1,.mp4,981f92e38df9b0382e81b29d117bb4ffabfbc2c2687298b4e6c873197a020695,100997,3.6,25.0,90,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَرَافَةٌ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/زَرَافَةٌ (إِشَارَة 2).mp4,زَرَافَةٌ (إِشَارَة 2).mp4,زَرَافَةٌ (إِشَارَة 2),زَرَافَةٌ,زرافة,2,.mp4,b5d2cee7db858a5740e8a4cb704f97a9681bdc2c16ae526d19e0c2d251259f9c,154394,5.12,25.0,128,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَرَعَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَرَعَ (إِشَارَة 1).mp4,زَرَعَ (إِشَارَة 1).mp4,زَرَعَ (إِشَارَة 1),زَرَعَ,زرع,1,.mp4,7d926aa1b711ab6c43f459ff74c957f832357f58cf0a37cc1c429e4d93677202,88570,3.52,25.0,88,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَرَعَ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/زَرَعَ (إِشَارَة 2).mp4,زَرَعَ (إِشَارَة 2).mp4,زَرَعَ (إِشَارَة 2),زَرَعَ,زرع,2,.mp4,6746311f07993e28678e219bc7dbbe661792c368ff6e89335c3412b821624ed2,125221,3.56,25.0,89,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَرْبِيَّةٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَرْبِيَّةٌ (إِشَارَة 1).mp4,زَرْبِيَّةٌ (إِشَارَة 1).mp4,زَرْبِيَّةٌ (إِشَارَة 1),زَرْبِيَّةٌ,زربية,1,.mp4,06eb8f894701ce3627202364e69ba4eb092ed231c06729a0865792a08183ea7d,151550,4.68,25.0,117,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَرْعٌ.mp4,raw/mosl_videos_dataset_Diverse/زَرْعٌ.mp4,زَرْعٌ.mp4,زَرْعٌ,زَرْعٌ,زرع,1,.mp4,c79310382674a900bd1079ef58ca37aa8fdd1b42f26414f6bae46f494cee0c63,170165,5.08,25.0,127,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَكَاةُ الْفِطْرِ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَكَاةُ الْفِطْرِ (إِشَارَة 1).mp4,زَكَاةُ الْفِطْرِ (إِشَارَة 1).mp4,زَكَاةُ الْفِطْرِ (إِشَارَة 1),زَكَاةُ الْفِطْرِ,زكاة_الفطر,1,.mp4,d5affbec809774ed6f64dba20db293c88f8445250de98c6db911e76cd08be92a,184214,8.72,25.0,218,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَلِّيجٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَلِّيجٌ (إِشَارَة 1).mp4,زَلِّيجٌ (إِشَارَة 1).mp4,زَلِّيجٌ (إِشَارَة 1),زَلِّيجٌ,زليج,1,.mp4,503d2de83494ecb2cc69e4c1bce48dec131d043211fe124e959dc816dcdf9408,167912,6.433333,30.0,193,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَمِيلُ (الْقِسْمِ) (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَمِيلُ (الْقِسْمِ) (إِشَارَة 1).mp4,زَمِيلُ (الْقِسْمِ) (إِشَارَة 1).mp4,زَمِيلُ (الْقِسْمِ) (إِشَارَة 1),زَمِيلُ (الْقِسْمِ),زميل_القسم,1,.mp4,d65ecc0d9d2177fb67438f74cad815aaafcc91e8b6b26213468636d205bd272c,126136,7.2,25.0,180,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَهْرَةٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَهْرَةٌ (إِشَارَة 1).mp4,زَهْرَةٌ (إِشَارَة 1).mp4,زَهْرَةٌ (إِشَارَة 1),زَهْرَةٌ,زهرة,1,.mp4,8bb054149bad21b0c8d4334daf84c33fbe3c900e8caac11f4a45e5176e35b961,160933,8.08,25.0,202,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَهْرَةٌ (إِشَارَة 2).mp4,raw/mosl_videos_dataset_Diverse/زَهْرَةٌ (إِشَارَة 2).mp4,زَهْرَةٌ (إِشَارَة 2).mp4,زَهْرَةٌ (إِشَارَة 2),زَهْرَةٌ,زهرة,2,.mp4,30f26302fdf4ae4ba062ebbd72810723ddf614363b62803ae29db410b73e9c9d,86954,3.32,25.0,83,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَوَاجٌ.mp4,raw/mosl_videos_dataset_Diverse/زَوَاجٌ.mp4,زَوَاجٌ.mp4,زَوَاجٌ,زَوَاجٌ,زواج,1,.mp4,a9f4ad750f176ec46b44464facde179f598a4eed0ca9bfc6dd503a30bb21c036,58288,3.2,25.0,80,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زَيْتُون (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زَيْتُون (إِشَارَة 1).mp4,زَيْتُون (إِشَارَة 1).mp4,زَيْتُون (إِشَارَة 1),زَيْتُون,زيتون,1,.mp4,1c6d0acffd50926cad47a4567ee70c3bcb53aa0fcb50154ac24dd79b6f9a30a1,88120,2.96,25.0,74,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زُبْدَةٌ.mp4,raw/mosl_videos_dataset_Diverse/زُبْدَةٌ.mp4,زُبْدَةٌ.mp4,زُبْدَةٌ,زُبْدَةٌ,زبدة,1,.mp4,521e42e4a34f7c6033256a2b081265cedc5ecd4e390884a47558dc35e7e57df4,101074,3.64,25.0,91,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زُجَاجٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زُجَاجٌ (إِشَارَة 1).mp4,زُجَاجٌ (إِشَارَة 1).mp4,زُجَاجٌ (إِشَارَة 1),زُجَاجٌ,زجاج,1,.mp4,1c3e8c02e0c5977bf5f18ede20600544a000c243bd6f4379e22c4218badd0f6d,66670,2.72,25.0,68,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زُحْلُوقَةٌ.mp4,raw/mosl_videos_dataset_Diverse/زُحْلُوقَةٌ.mp4,زُحْلُوقَةٌ.mp4,زُحْلُوقَةٌ,زُحْلُوقَةٌ,زحلوقة,1,.mp4,947d9ced26c2be146c9881fcafccd42d5ef1de421803db7ace4d8b224e597b37,192767,5.64,25.0,141,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زُكَامٌ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/زُكَامٌ (إِشَارَة 1).mp4,زُكَامٌ (إِشَارَة 1).mp4,زُكَامٌ (إِشَارَة 1),زُكَامٌ,زكام,1,.mp4,6a81b170bbd4544a5b5232772c300cca39817a641ac9546be773806e3889c688,61423,2.88,25.0,72,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/زِرٌّ.mp4,raw/mosl_videos_dataset_Diverse/زِرٌّ.mp4,زِرٌّ.mp4,زِرٌّ,زِرٌّ,زر,1,.mp4,86941f725ae510b7f36cb3c5588bb73423750e83bc9bf4bfc279236e893feade,92524,3.6,25.0,90,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/سَأَلَ (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/سَأَلَ (إِشَارَة 1).mp4,سَأَلَ (إِشَارَة 1).mp4,سَأَلَ (إِشَارَة 1),سَأَلَ,سال,1,.mp4,972f9c65d53e79f200e3ebdabca00e553c7376c1dde5935c8c311fe5e029814d,132977,4.44,25.0,111,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/سَابِقاً (إِشَارَة 1).mp4,raw/mosl_videos_dataset_Diverse/سَابِقاً (إِشَارَة 1).mp4,سَابِقاً (إِشَارَة 1).mp4,سَابِقاً (إِشَارَة 1),سَابِقاً,سابقا,1,.mp4,1b6adca450fb4cfbc82798e4e7068ebe1d356b4fe07499d5b3cb794a7fc64fac,120787,3.36,25.0,84,460,460,True,,
mosl-video-dataset,source-import-v1,WORD_ISOLATED,Diverse,vedios-dataset/mosl_videos_dataset_Diverse/سَاحَةُ الْمَدْرَسَةِ.mp4,raw/mosl_videos_dataset_Diverse/سَاحَةُ الْمَدْرَسَةِ.mp4,سَاحَةُ الْمَدْرَسَةِ.mp4,سَاحَةُ الْمَدْرَسَةِ,سَاحَةُ الْمَدْرَسَةِ,ساحة_المدرسة,1,.mp4,98ce4656a64c0d61a0f5a296952d1b3ad66d106da7cbfef956802239c5bda2e3,128991,4.92,25.0,123,460,460,True,,
